placa,marca,modelo,anio,color,clase,fecha_matricula,anio_matricula,servicio,fecha_caducidad,polarizado
UAE0321,TOYOTA,CORONA,1998,ROJO,AUTOMOVIL,11-06-2025,2025,USO PARTICULAR,10-06-2030,No existe registro de polarizado
GMD0463,AUDI,A3 ATTRACTION 1.6 T/A,2002,BLANCO,AUTOMOVIL,29-04-2022,2022,PARTICULAR,30-04-2027,No existe registro de polarizado
ABA5552,JAC,HFC1040K2,2011,BLANCO,CAMION,05-03-2025,2025,USO PARTICULAR,31-03-2030,No existe registro de polarizado
ABA5553,JAC,HFC1035KD,2011,BLANCO,CAMION,22-05-2017,2017,USO PARTICULAR,22-05-2017,No existe registro de polarizado
ABA5554,HINO,FC4JJUA,2010,BLANCO,CAMION,25-12-2024,2024,TRANSP. PUBLICO,24-12-2029,No existe registro de polarizado
ABA5555,HINO,FC9JJSA,2011,BLANCO,CAMION,26-05-2022,2022,TRANSP. PUBLICO,30-06-2027,No existe registro de polarizado
ABA5556,TOYOTA,EST HILUX 2.7 CS 4X2 TM,2010,PLATEADO,CAMIONETA,11-05-2022,2022,USO PARTICULAR,10-05-2027,No existe registro de polarizado
ABA5557,HINO,XZU413L-HKMMD3,2011,BLANCO,CAMION,20-10-2023,2023,USO PARTICULAR,18-10-2028,No existe registro de polarizado
ABA5558,MAZDA,BT-50 CD 4X4 STD CRD 2.5 FL,2011,BLANCO,CAMIONETA,08-12-2023,2023,USO PARTICULAR,30-09-2028,No existe registro de polarizado
ABA5559,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2011,DORADO,AUTOMOVIL,29-05-2021,2021,USO PARTICULAR,28-05-2026,No existe registro de polarizado
ABA5560,HONDA,ACCORD,2008,ROJO,AUTOMOVIL,23-11-2023,2023,USO PARTICULAR,30-11-2028,No existe registro de polarizado
ABA5561,FOTON,BJ1043V9JE6-1,2007,ROJO,CAMIONETA,27-06-2014,2014,USO PARTICULAR,28-02-2018,No existe registro de polarizado
ABA5562,NISSAN,X-TRAIL CLASSIC 4X4 2.5 MT,2011,CREMA,VEHICULO UTILITARIO,25-03-2024,2024,USO PARTICULAR,31-03-2029,No existe registro de polarizado
ABA5563,FORD,ESCAPE SPE,2007,PLATEADO,VEHICULO UTILITARIO,15-04-2024,2024,USO PARTICULAR,30-04-2029,No existe registro de polarizado
ABA5564,CHEVROLET,AVEO FAMILY 1.5L TM AC,2011,PLATEADO,AUTOMOVIL,10-06-2022,2022,USO PARTICULAR,09-06-2027,No existe registro de polarizado
ABA5565,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2011,BLANCO,AUTOMOVIL,12-03-2021,2021,USO PARTICULAR,30-06-2026,No existe registro de polarizado
ABA5566,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2011,DORADO,VEHICULO UTILITARIO,16-07-2019,2019,USO PARTICULAR,31-07-2024,No existe registro de polarizado
ABA5567,IVECO,TRAKKER 6X4,2007,BLANCO,UNIDAD DE CARGA Y REMOLQUE,11-08-2022,2022,USO PUBLICO,10-08-2027,No existe registro de polarizado
ABA5568,TOYOTA,AA HIGHLANDER HIBRIDO LIMITED,2010,NEGRO,VEHICULO UTILITARIO,07-08-2021,2021,USO PARTICULAR,06-08-2026,No existe registro de polarizado
ABA5569,HINO,XZU413L-HKMMD3,2011,BLANCO,CAMION,01-12-2023,2023,USO PARTICULAR,29-11-2028,No existe registro de polarizado
ABA5570,MAZDA,BT-50 CD 4X2 STD GAS 2.2 FL,2011,ROJO,CAMIONETA,06-08-2024,2024,PARTICULAR,05-08-2029,No existe registro de polarizado
ABA5571,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2011,NEGRO,VEHICULO UTILITARIO,31-01-2025,2025,USO PARTICULAR,28-02-2030,No existe registro de polarizado
ABA5572,TOYOTA,BRT HILUX 4X4 CD SR,2010,PLATEADO,CAMIONETA,15-05-2024,2024,USO PARTICULAR,31-03-2029,No existe registro de polarizado
ABA5573,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2011,PLATEADO,VEHICULO UTILITARIO,07-04-2025,2025,USO PARTICULAR,30-04-2030,No existe registro de polarizado
ABA5574,MAZDA,BT-50 CD 4X4 ACTION GAS 2.6 FL,2011,BLANCO,CAMIONETA,18-06-2019,2019,USO PARTICULAR,16-06-2024,No existe registro de polarizado
ABA5575,MAZDA,BT-50 CD 4X4 ACTION GAS 2.6 FL,2011,ROJO,CAMIONETA,13-03-2025,2025,USO PARTICULAR,12-03-2030,No existe registro de polarizado
ABC4655,NISSAN,SENTRA 2.0 SPORT 6MT SER,2012,PLOMO,AUTOMOVIL,16-06-2025,2025,USO PARTICULAR,30-06-2030,No existe registro de polarizado
ABC4656,CHEVROLET,NHR CHASIS CABINADO,2006,BLANCO,CAMION,02-12-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
ABC4657,MAZDA,CX7,2010,BLANCO,VEHICULO UTILITARIO,21-08-2021,2021,PARTICULAR,20-08-2026,No existe registro de polarizado
ABC4658,NISSAN,ROGUE,2008,PLATEADO,CAMIONETA,30-07-2024,2024,USO PARTICULAR,30-09-2029,No existe registro de polarizado
ABC4659,NISSAN,NAVARA DOBLE CABINA 4X2 2.5 SE MT DIESEL,2012,BLANCO,CAMIONETA,22-10-2024,2024,USO PARTICULAR,31-10-2029,No existe registro de polarizado
ABC4660,MAZDA,BT-50 STD FL 2.2 CS 4X2 TM,2014,BLANCO,CAMIONETA,25-11-2024,2024,USO PARTICULAR,24-11-2029,No existe registro de polarizado
ABC4661,NISSAN,NP300 FRONTIER CABINA DOBLE 4X2 2.4 MT 16V,2012,PLATEADO,CAMIONETA,29-11-2024,2024,USO PARTICULAR,28-11-2029,No existe registro de polarizado
ABC4662,MITSUBISHI,ASX 2.0 MT 2WD,2012,BLANCO,VEHICULO UTILITARIO,19-11-2021,2021,USO PARTICULAR,31-03-2026,No existe registro de polarizado
ABC4663,MITSUBISHI,ASX 2.0 MT 2WD,2012,NEGRO,VEHICULO UTILITARIO,20-06-2023,2023,USO PARTICULAR,18-06-2028,No existe registro de polarizado
ABC4664,TOYOTA,BRT HILUX 4X4 CD SR,2012,DORADO,CAMIONETA,19-08-2020,2020,USO PARTICULAR,18-08-2025,No existe registro de polarizado
ABC4665,TOYOTA,CET HILUX 4X2 CD NO AA DIESEL,2012,BLANCO,CAMIONETA,09-06-2022,2022,USO PARTICULAR,30-06-2027,No existe registro de polarizado
ABC4666,CHEVROLET,CRUZE AC 1.8 4P 4X2 TM,2014,BLANCO,AUTOMOVIL,17-03-2021,2021,USO PARTICULAR,16-03-2026,No existe registro de polarizado
ABC4667,CHEVROLET,D-MAX CRDI STD 3.0 CD 4X4 TM DIESEL,2014,BLANCO,CAMIONETA,22-01-2025,2025,USO PARTICULAR,21-01-2030,No existe registro de polarizado
ABC4668,CHEVROLET,D-MAX CRDI STD 3.0 CD 4X4 TM DIESEL,2014,PLATEADO,CAMIONETA,02-10-2024,2024,USO PARTICULAR,01-10-2029,No existe registro de polarizado
ABC4669,CHEVROLET,D-MAX CRDI STD 3.0 CD 4X4 TM DIESEL,2014,BLANCO,CAMIONETA,29-11-2018,2018,PARTICULAR,28-11-2023,No existe registro de polarizado
ABC4670,CHEVROLET,LUV D-MAX TM 3.0 4X4 DIESEL CD EXTREME,2013,PLATEADO,CAMIONETA,12-04-2023,2023,USO PARTICULAR,10-04-2028,No existe registro de polarizado
ABC4671,MAZDA,B2600 CS CHASIS,2003,ROJO,CAMIONETA,16-02-2023,2023,USO PARTICULAR,15-02-2028,No existe registro de polarizado
ABC4672,SUZUKI,GRAND VITARA SZ 2.4 5P 4X2 TA,2014,PLATEADO,VEHICULO UTILITARIO,08-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
ABC4673,CHEVROLET,SPARK 5P STD 1.0L ACTIVO,2012,BLANCO,AUTOMOVIL,18-04-2023,2023,USO PARTICULAR,16-04-2028,No existe registro de polarizado
ABC4674,CHEVROLET,AVEO EMOTION 1.6L AC,2012,PLATEADO,AUTOMOVIL,03-04-2024,2024,PARTICULAR,02-04-2029,No existe registro de polarizado
ABC4675,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2012,AMARILLO,AUTOMOVIL,18-10-2024,2024,TRANSP. PUBLICO,30-06-2029,No existe registro de polarizado
ABC4676,CHEVROLET,AVEO FAMILY 1.5L TM AC,2011,BLANCO,AUTOMOVIL,16-07-2020,2020,USO PARTICULAR,15-07-2025,No existe registro de polarizado
ABC4677,HYUNDAI,TQ 12PAS 2.5 TM DSL AC,2012,BLANCO,CAMIONETA,14-09-2022,2022,USO PARTICULAR,31-08-2027,No existe registro de polarizado
ABC4678,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2012,NEGRO,AUTOMOVIL,08-09-2023,2023,USO PARTICULAR,06-09-2028,No existe registro de polarizado
ABC4679,CHEVROLET,D-MAX TD 2.5 CS 4X2 TM DIESEL,2014,BLANCO,CAMIONETA,25-10-2023,2023,USO PARTICULAR,31-10-2028,No existe registro de polarizado
